cell,suite,dataset,model,category,instance_idx,completion_chars,format_valid,is_complete,is_on_task,is_garbled,quality_1_5,rationale
science_analogies:model=bytedance-seed_seed-1.6,modal_phase1c_n50,science_analogies,bytedance-seed/seed-1.6,open_reference,1,223,True,False,True,False,3,Starts a creative analogy but cuts off mid-explanation; incomplete response.
science_analogies:model=bytedance-seed_seed-1.6,modal_phase1c_n50,science_analogies,bytedance-seed/seed-1.6,open_reference,2,331,True,False,True,False,3,"Response starts a good analogy but is truncated mid-sentence, so incomplete."
schnovel:model=google_gemma-3-27b-it,modal_phase1c_n50,schnovel,google/gemma-3-27b-it,open_reference,0,4,True,True,True,False,5,"Correctly identifies Paper 1 as more novel, following the required format and reasoning steps."
schnovel:model=google_gemma-3-27b-it,modal_phase1c_n50,schnovel,google/gemma-3-27b-it,open_reference,1,1913,True,True,True,False,5,"Response correctly identifies Paper 1 as more novel, follows rubric steps, and provides clear, coherent reasoning."
schnovel:model=google_gemma-3-27b-it,modal_phase1c_n50,schnovel,google/gemma-3-27b-it,open_reference,2,4,True,True,True,False,5,"Correctly outputs only the paper number as requested, with no extraneous text."
conceptual_design:model=z-ai_glm-4-32b,modal_phase1c_n50,conceptual_design,z-ai/glm-4-32b,open_judge,0,8838,True,True,True,False,4,"Provides 100 categorized, creative solutions. Slightly repetitive but thorough and on-task."
conceptual_design:model=z-ai_glm-4-32b,modal_phase1c_n50,conceptual_design,z-ai/glm-4-32b,open_judge,1,6227,True,True,True,False,3,"List meets format and length, but many ideas are repetitive or generic, lacking novelty or depth."
conceptual_design:model=z-ai_glm-4-32b,modal_phase1c_n50,conceptual_design,z-ai/glm-4-32b,open_judge,2,8038,True,True,True,False,5,"Generated exactly 100 creative, diverse, and well-organized design solutions fully addressing the prompt's goal."
balancecc_prompt_generation:model=qwen_qwen3-vl-235b-a22b-instruct,modal_phase1c_n50,balancecc_prompt_generation,qwen/qwen3-vl-235b-a22b-instruct,open_reference,0,179,True,True,True,False,5,"Response is a fluent, coherent description matching the requested style change with low fantasy level."
balancecc_prompt_generation:model=qwen_qwen3-vl-235b-a22b-instruct,modal_phase1c_n50,balancecc_prompt_generation,qwen/qwen3-vl-235b-a22b-instruct,open_reference,1,251,True,True,True,False,5,"Highly creative, fluent, and on-task. Matches multiple change with high fantasy level, coherent and vivid."
balancecc_prompt_generation:model=qwen_qwen3-vl-235b-a22b-instruct,modal_phase1c_n50,balancecc_prompt_generation,qwen/qwen3-vl-235b-a22b-instruct,open_reference,2,168,True,True,True,False,5,"Highly creative, imaginative object change (bioluminescent sheep) with fantasy level 3, fluent and coherent."
crowdcounter:model=qwen_qwen-plus,modal_phase1c_n50,crowdcounter,qwen/qwen-plus,open_reference,0,328,True,True,True,False,4,"Response provides a principled, well-structured counterspeech strategy without repeating hate speech, but does not give a concrete example."
crowdcounter:model=qwen_qwen-plus,modal_phase1c_n50,crowdcounter,qwen/qwen-plus,open_reference,1,54,False,False,False,True,1,"Response is incomplete, does not provide counterspeech, and appears to be a truncated introduction."
crowdcounter:model=qwen_qwen-plus,modal_phase1c_n50,crowdcounter,qwen/qwen-plus,open_reference,2,346,True,True,True,False,3,Response correctly condemns hate speech but lacks a constructive counterspeech element to foster understanding or discourage harm.
unfun_corpus:model=nousresearch_hermes-4-70b,modal_phase1c_n50,unfun_corpus,nousresearch/hermes-4-70b,open_reference,0,36,True,True,True,False,4,"Response is a realistic headline edit, fluent, coherent, and on-task. Minor drop from 5 due to slight loss of humor."
unfun_corpus:model=nousresearch_hermes-4-70b,modal_phase1c_n50,unfun_corpus,nousresearch/hermes-4-70b,open_reference,1,80,True,True,True,False,4,"Response is on-task, fluent, and coherent. It edits the humorous headline to be realistic and complete."
unfun_corpus:model=nousresearch_hermes-4-70b,modal_phase1c_n50,unfun_corpus,nousresearch/hermes-4-70b,open_reference,2,51,True,True,True,False,4,"Response matches format, is complete, on-task, and fluent. Minor stylistic variation from reference but fully acceptable."
puntuguese:model=qwen_qwen3-vl-32b-instruct,modal_phase1c_n50,puntuguese,qwen/qwen3-vl-32b-instruct,mcq_accuracy,0,6,True,True,True,False,,Contains parseable answer 'A. Sim' matching expected format.
puntuguese:model=qwen_qwen3-vl-32b-instruct,modal_phase1c_n50,puntuguese,qwen/qwen3-vl-32b-instruct,mcq_accuracy,1,6,True,True,True,False,,Response is a parseable short answer (A. Sim) matching the expected format.
puntuguese:model=qwen_qwen3-vl-32b-instruct,modal_phase1c_n50,puntuguese,qwen/qwen3-vl-32b-instruct,mcq_accuracy,2,6,True,True,True,False,,Contains parseable label 'A. Sim' matching expected format.
sdat:model=mistralai_mistral-medium-3.1,modal_phase1c_n50,sdat,mistralai/mistral-medium-3.1,open_reference,0,235,True,True,True,False,5,"Response is a list of 10 distinct, common English nouns, no proper nouns or technical terms, fully on-task."
sdat:model=mistralai_mistral-medium-3.1,modal_phase1c_n50,sdat,mistralai/mistral-medium-3.1,open_reference,1,236,True,True,True,False,5,"Response is a list of 10 distinct, common nouns, no proper nouns or technical terms, fully on-task and fluent."
sdat:model=mistralai_mistral-medium-3.1,modal_phase1c_n50,sdat,mistralai/mistral-medium-3.1,open_reference,2,241,True,True,True,False,5,"Response is a list of 10 distinct, common English nouns, no proper nouns or technical terms, fully on task."
llm4biohypogen_gpt35_unseen:model=openai_gpt-4.1,modal_phase1c_n50,llm4biohypogen_gpt35_unseen,openai/gpt-4.1,open_reference,0,566,True,True,True,False,4,"Response follows the requested list format, is complete, on-task, and coherent. Hypotheses are plausible and well-structured."
llm4biohypogen_gpt35_unseen:model=openai_gpt-4.1,modal_phase1c_n50,llm4biohypogen_gpt35_unseen,openai/gpt-4.1,open_reference,1,548,True,True,True,False,5,"Response is fluent, coherent, on-task, and provides novel, well-structured hypotheses that engage the background."
llm4biohypogen_gpt35_unseen:model=openai_gpt-4.1,modal_phase1c_n50,llm4biohypogen_gpt35_unseen,openai/gpt-4.1,open_reference,2,500,True,True,True,False,4,"Response is on-task, fluent, and coherent. It provides plausible hypotheses matching the background and example format."
liveideabench:model=liquid_lfm-2-24b-a2b,modal_phase1c_n50,liveideabench,liquid/lfm-2-24b-a2b,open_judge,0,511,True,True,True,False,4,"Clear, concise, novel idea integrating magnetic fields into galaxy formation models; feasible and well-articulated."
liveideabench:model=liquid_lfm-2-24b-a2b,modal_phase1c_n50,liveideabench,liquid/lfm-2-24b-a2b,open_judge,1,719,True,True,True,False,4,"Clear, feasible, original idea within word limit; addresses meaningful problem with strong rationale."
liveideabench:model=liquid_lfm-2-24b-a2b,modal_phase1c_n50,liveideabench,liquid/lfm-2-24b-a2b,open_judge,2,693,True,True,True,False,4,"Clear, concise idea adapting Kalman filters to biological networks; novel, feasible, and well-articulated within word limit."
hypobench:model=amazon_nova-2-lite-v1,modal_phase1c_n50,hypobench,amazon/nova-2-lite-v1,open_reference,0,3273,True,True,True,False,5,"Response is well-structured, fluent, on-task, and provides 10 clear, literature-grounded hypotheses with a helpful explanation."
hypobench:model=amazon_nova-2-lite-v1,modal_phase1c_n50,hypobench,amazon/nova-2-lite-v1,open_reference,1,2968,True,True,True,False,5,"Response provides 10 well-structured, on-task hypotheses with clear stress/no-stress pairs, fluent and coherent."
hypobench:model=amazon_nova-2-lite-v1,modal_phase1c_n50,hypobench,amazon/nova-2-lite-v1,open_reference,2,2381,True,True,True,False,5,"Response is well-structured, complete, on-task, and provides 10 clear, relevant hypotheses with strong reasoning."
brainteaser:model=amazon_nova-premier-v1,modal_phase1c_n50,brainteaser,amazon/nova-premier-v1,mcq_accuracy,0,2,True,True,True,False,,"Single letter answer, matches expected format, no cut-off or refusal."
brainteaser:model=amazon_nova-premier-v1,modal_phase1c_n50,brainteaser,amazon/nova-premier-v1,mcq_accuracy,1,2,True,True,True,False,,"Single letter D. matches expected format, complete, on-task."
brainteaser:model=amazon_nova-premier-v1,modal_phase1c_n50,brainteaser,amazon/nova-premier-v1,mcq_accuracy,2,2,True,True,True,False,,"Single letter B, matches expected format, answers the question directly."
showerthoughts:model=x-ai_grok-4-fast,modal_phase1c_n50,showerthoughts,x-ai/grok-4-fast,open_judge,0,164,True,True,True,False,4,"Clever, relatable showerthought about snoozing. Concise and humorous, fits the prompt well."
showerthoughts:model=x-ai_grok-4-fast,modal_phase1c_n50,showerthoughts,x-ai/grok-4-fast,open_judge,1,132,True,True,True,False,4,"Clever, relatable, and humorous take on microwaving leftovers. Fits the Showerthought format well."
showerthoughts:model=x-ai_grok-4-fast,modal_phase1c_n50,showerthoughts,x-ai/grok-4-fast,open_judge,2,137,True,True,True,False,4,"Clever, relatable showerthought with a humorous metaphor. Concise and on-task."
metaphor_generation:model=qwen_qwen3-30b-a3b,modal_phase1c_n50,metaphor_generation,qwen/qwen3-30b-a3b,open_reference,0,45,True,True,True,False,5,"Fluent, coherent metaphor that preserves meaning and enhances the verb phrase with vivid imagery."
metaphor_generation:model=qwen_qwen3-30b-a3b,modal_phase1c_n50,metaphor_generation,qwen/qwen3-30b-a3b,open_reference,1,55,True,True,True,False,5,Output is a single metaphorical sentence preserving original meaning with a strong metaphor 'turned to ice'.
metaphor_generation:model=qwen_qwen3-30b-a3b,modal_phase1c_n50,metaphor_generation,qwen/qwen3-30b-a3b,open_reference,2,44,True,True,True,False,2,Response is a single sentence but 'balance' is not metaphorical; it's a literal synonym for 'juggle'.
metaphor_generation:model=nousresearch_hermes-2-pro-llama-3-8b,modal_phase1c_n50,metaphor_generation,nousresearch/hermes-2-pro-llama-3-8b,open_reference,0,92,True,True,True,False,5,"Outputs a single metaphorical sentence preserving meaning, with vivid metaphor and fluent, coherent language."
metaphor_generation:model=nousresearch_hermes-2-pro-llama-3-8b,modal_phase1c_n50,metaphor_generation,nousresearch/hermes-2-pro-llama-3-8b,open_reference,1,61,True,True,True,False,5,"Fluent, coherent metaphor preserving original meaning. 'Vibrant river flowing' is vivid and on-task."
metaphor_generation:model=nousresearch_hermes-2-pro-llama-3-8b,modal_phase1c_n50,metaphor_generation,nousresearch/hermes-2-pro-llama-3-8b,open_reference,2,61,True,True,True,False,5,"Output is a single metaphorical sentence preserving original meaning, with vivid metaphor and fluent phrasing."
llm4biohypogen_gpt4_unseen:model=qwen_qwen-vl-max,modal_phase1c_n50,llm4biohypogen_gpt4_unseen,qwen/qwen-vl-max,open_reference,0,629,True,True,True,False,5,"Response is fluent, coherent, and provides plausible mechanistic hypotheses directly engaging the background."
llm4biohypogen_gpt4_unseen:model=qwen_qwen-vl-max,modal_phase1c_n50,llm4biohypogen_gpt4_unseen,qwen/qwen-vl-max,open_reference,1,687,True,True,True,False,5,"Response is fluent, coherent, on-task, and provides three well-reasoned hypotheses directly engaging the background."
llm4biohypogen_gpt4_unseen:model=qwen_qwen-vl-max,modal_phase1c_n50,llm4biohypogen_gpt4_unseen,qwen/qwen-vl-max,open_reference,2,644,True,True,True,False,5,"Response is fluent, coherent, and provides three plausible, well-reasoned hypotheses directly engaging the background."
cap_aut:model=z-ai_glm-4.6v,modal_phase1c_n50,cap_aut,z-ai/glm-4.6v,open_reference,0,156,True,True,True,False,4,"Creative, varied uses for a bucket, properly formatted with semicolons, no extra text."
cap_aut:model=z-ai_glm-4.6v,modal_phase1c_n50,cap_aut,z-ai/glm-4.6v,open_reference,1,204,True,True,True,False,4,"Response lists 5 creative uses separated by semicolons, no numbering or explanation. Ideas are clever and on-task."
cap_aut:model=z-ai_glm-4.6v,modal_phase1c_n50,cap_aut,z-ai/glm-4.6v,open_reference,2,364,True,True,True,False,4,"Response lists 6 creative uses in semicolon-separated format, no numbering, fluent and on-task."
ocw_connections:model=anthropic_claude-opus-4.5,modal_phase1c_n50,ocw_connections,anthropic/claude-opus-4.5,mcq_accuracy,0,364,True,True,True,False,,Response provides parseable connections for each group in expected format.
ocw_connections:model=anthropic_claude-opus-4.5,modal_phase1c_n50,ocw_connections,anthropic/claude-opus-4.5,mcq_accuracy,1,334,True,True,True,False,,Contains parseable connections for each group in expected format.
ocw_connections:model=anthropic_claude-opus-4.5,modal_phase1c_n50,ocw_connections,anthropic/claude-opus-4.5,mcq_accuracy,2,426,True,True,True,False,,Response provides parseable connections for each group in the expected format.
hummus:model=mistralai_ministral-8b-2512,modal_phase1c_n50,hummus,mistralai/ministral-8b-2512,mcq_accuracy,0,6,True,True,True,False,,Model outputs a parseable letter answer matching the expected format.
hummus:model=mistralai_ministral-8b-2512,modal_phase1c_n50,hummus,mistralai/ministral-8b-2512,mcq_accuracy,1,6,True,True,True,False,,Model outputs a parseable answer 'A. Yes' matching the MCQ format.
hummus:model=mistralai_ministral-8b-2512,modal_phase1c_n50,hummus,mistralai/ministral-8b-2512,mcq_accuracy,2,6,True,True,True,False,,Model outputs a parseable answer (A. Yes) matching the MCQ format.
analobench:model=qwen_qwen-max,modal_phase1c_n50,analobench,qwen/qwen-max,mcq_accuracy,0,1,True,True,True,False,,"Single letter D, matches expected format, complete, on-task."
analobench:model=qwen_qwen-max,modal_phase1c_n50,analobench,qwen/qwen-max,mcq_accuracy,1,1,True,True,True,False,,Single letter answer matches expected format and is on task.
analobench:model=qwen_qwen-max,modal_phase1c_n50,analobench,qwen/qwen-max,mcq_accuracy,2,1,True,True,True,False,,Single letter answer matches expected format and is on task.
scimon:model=nex-agi_deepseek-v3.1-nex-n1,modal_phase1c_n50,scimon,nex-agi/deepseek-v3.1-nex-n1,open_reference,0,192,True,True,True,False,4,"Single sentence, on-task, fluent, coherent, and addresses graph sparsity issue as requested."
scimon:model=nex-agi_deepseek-v3.1-nex-n1,modal_phase1c_n50,scimon,nex-agi/deepseek-v3.1-nex-n1,open_reference,1,179,True,True,True,False,4,Accurately describes the method for rhyme control using word-level format constraints. Clear and concise.
scimon:model=nex-agi_deepseek-v3.1-nex-n1,modal_phase1c_n50,scimon,nex-agi/deepseek-v3.1-nex-n1,open_reference,2,270,True,True,True,False,4,"Single sentence, on-task, fluent, and coherent. Describes the novel approach clearly."
showerthoughts:model=qwen_qwen3.6-plus,modal_phase1c_n50,showerthoughts,qwen/qwen3.6-plus,open_judge,0,79,True,True,True,False,4,"Clever, relatable twist on mundane bed use. Concise and fits Showerthought style well."
showerthoughts:model=qwen_qwen3.6-plus,modal_phase1c_n50,showerthoughts,qwen/qwen3.6-plus,open_judge,1,112,True,True,True,False,4,"Clever, relatable showerthought about loyalty of shadows. Concise and fits the format well."
showerthoughts:model=qwen_qwen3.6-plus,modal_phase1c_n50,showerthoughts,qwen/qwen3.6-plus,open_judge,2,139,True,True,True,False,4,"Clever, relatable showerthought about car maintenance. Concise and humorous."
