scenario,model_id,run_suite,n_items,mean_chars,median_chars,min_chars,empty_rate,short_rate,refusal_rate,truncated_rate,finish_none_rate,repetitive_rate,fr_dist,path,n_flag_axes,flag
data_narrative,mistralai_mistral-small-creative,openrouter_text_promoted_scale_v1__openrouter_mistralai_mistral_small_creative,200,1447.025,1432,913,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 200},openrouter_text_promoted_scale_v1__openrouter_mistralai_mistral_small_creative/data_narrative:model=mistralai_mistral-small-creative/scenario_state.json,0,False
thenextchapter,xiaomi_mimo-v2.5-pro,openrouter_text_promoted_reset_v1__openrouter_xiaomi_mimo_v2_5_pro,200,399.355,383,113,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 200},openrouter_text_promoted_reset_v1__openrouter_xiaomi_mimo_v2_5_pro/thenextchapter:model=xiaomi_mimo-v2.5-pro/scenario_state.json,0,False
lcc_metaphor,baidu_ernie-4.5-300b-a47b,openrouter_text_promoted_scale_v1__openrouter_baidu_ernie_4_5_300b_a47b,200,4.985,2,2,0.0,0.955,0.0,0.0,1.0,0.0,{'None': 200},openrouter_text_promoted_scale_v1__openrouter_baidu_ernie_4_5_300b_a47b/lcc_metaphor:model=baidu_ernie-4.5-300b-a47b/scenario_state.json,2,True
permpst,xiaomi_mimo-v2.5-pro,openrouter_text_promoted_reset_v1__openrouter_xiaomi_mimo_v2_5_pro,200,444.835,487,0,0.43,0.005,0.0,0.695,0.0,0.0,"{'stop': 61, 'length': 139}",openrouter_text_promoted_reset_v1__openrouter_xiaomi_mimo_v2_5_pro/permpst:model=xiaomi_mimo-v2.5-pro/scenario_state.json,0,False
llm4biohypogen_gpt35_unseen,xiaomi_mimo-v2.5-pro,openrouter_text_promoted_reset_v1__openrouter_xiaomi_mimo_v2_5_pro,200,601.845,588,0,0.025,0.0,0.0,0.035,0.0,0.0,"{'stop': 193, 'length': 7}",openrouter_text_promoted_reset_v1__openrouter_xiaomi_mimo_v2_5_pro/llm4biohypogen_gpt35_unseen:model=xiaomi_mimo-v2.5-pro/scenario_state.json,0,False
geo_story,mistralai_mistral-large-2411,openrouter_text_promoted_scale_v1__openrouter_mistralai_mistral_large_2411,200,2133.115,2137,1603,0.0,0.0,0.0,1.0,0.0,0.0,{'length': 200},openrouter_text_promoted_scale_v1__openrouter_mistralai_mistral_large_2411/geo_story:model=mistralai_mistral-large-2411/scenario_state.json,0,False
yesbut,qwen_qwen-vl-plus,openrouter_mm_promoted_scale_mmext_v1__openrouter_qwen_qwen_vl_plus,200,243.025,222,139,0.0,0.0,0.0,0.0,1.0,0.0,{'None': 200},openrouter_mm_promoted_scale_mmext_v1__openrouter_qwen_qwen_vl_plus/yesbut:model=qwen_qwen-vl-plus/scenario_state.json,1,True
esp_dataset,qwen_qwen-vl-plus,openrouter_mm_promoted_scale_mmext_v1__openrouter_qwen_qwen_vl_plus,200,299.78,254,43,0.0,0.0,0.0,0.0,1.0,0.0,{'None': 200},openrouter_mm_promoted_scale_mmext_v1__openrouter_qwen_qwen_vl_plus/esp_dataset:model=qwen_qwen-vl-plus/scenario_state.json,1,True
critics_story,qwen_qwen3.5-35b-a3b,openrouter_mm_promoted_scale_textcore_v1__openrouter_qwen_qwen3_5_35b_a3b,200,2361.29,2394,1772,0.0,0.0,0.0,0.845,0.0,0.0,"{'stop': 31, 'length': 169}",openrouter_mm_promoted_scale_textcore_v1__openrouter_qwen_qwen3_5_35b_a3b/critics_story:model=qwen_qwen3.5-35b-a3b/scenario_state.json,0,False
ss_gen,x-ai_grok-3-mini-beta,openrouter_text_promoted_scale_v1__openrouter_x_ai_grok_3_mini_beta,200,1559.55,1553,1261,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 200},openrouter_text_promoted_scale_v1__openrouter_x_ai_grok_3_mini_beta/ss_gen:model=x-ai_grok-3-mini-beta/scenario_state.json,0,False
pollux_creativity,xiaomi_mimo-v2.5-pro,openrouter_text_promoted_reset_v1__openrouter_xiaomi_mimo_v2_5_pro,200,789.38,894,0,0.11,0.005,0.0,0.925,0.0,0.0,"{'length': 185, 'stop': 15}",openrouter_text_promoted_reset_v1__openrouter_xiaomi_mimo_v2_5_pro/pollux_creativity:model=xiaomi_mimo-v2.5-pro/scenario_state.json,0,False
data_narrative,xiaomi_mimo-v2.5-pro,openrouter_text_promoted_reset_v1__openrouter_xiaomi_mimo_v2_5_pro,200,691.16,683,0,0.01,0.0,0.0,0.015,0.0,0.0,"{'stop': 197, 'length': 3}",openrouter_text_promoted_reset_v1__openrouter_xiaomi_mimo_v2_5_pro/data_narrative:model=xiaomi_mimo-v2.5-pro/scenario_state.json,0,False
moh_x,baidu_ernie-4.5-300b-a47b,openrouter_text_promoted_scale_v1__openrouter_baidu_ernie_4_5_300b_a47b,200,2.36,2,2,0.0,1.0,0.0,0.0,1.0,0.0,{'None': 200},openrouter_text_promoted_scale_v1__openrouter_baidu_ernie_4_5_300b_a47b/moh_x:model=baidu_ernie-4.5-300b-a47b/scenario_state.json,2,True
arena_hard_creative,xiaomi_mimo-v2.5-pro,openrouter_text_promoted_reset_v1__openrouter_xiaomi_mimo_v2_5_pro,200,974.345,1055,0,0.085,0.005,0.0,0.82,0.0,0.0,"{'length': 164, 'stop': 36}",openrouter_text_promoted_reset_v1__openrouter_xiaomi_mimo_v2_5_pro/arena_hard_creative:model=xiaomi_mimo-v2.5-pro/scenario_state.json,0,False
mars,qwen_qwen-vl-plus,openrouter_mm_promoted_scale_mmext_v1__openrouter_qwen_qwen_vl_plus,200,24.085,5,3,0.0,0.805,0.005,0.0,1.0,0.0,{'None': 200},openrouter_mm_promoted_scale_mmext_v1__openrouter_qwen_qwen_vl_plus/mars:model=qwen_qwen-vl-plus/scenario_state.json,2,True
infochartqa,qwen_qwen-vl-plus,openrouter_mm_promoted_scale_mmext_v1__openrouter_qwen_qwen_vl_plus,200,27.125,4,1,0.0,0.775,0.005,0.0,1.0,0.0,{'None': 200},openrouter_mm_promoted_scale_mmext_v1__openrouter_qwen_qwen_vl_plus/infochartqa:model=qwen_qwen-vl-plus/scenario_state.json,1,True
recombination_extraction,google_gemma-3-27b-it,openrouter_text_promoted_scale_v1__openrouter_google_gemma_3_27b_it,200,1094.07,1140,638,0.0,0.0,0.0,0.0,1.0,0.0,{'None': 200},openrouter_text_promoted_scale_v1__openrouter_google_gemma_3_27b_it/recombination_extraction:model=google_gemma-3-27b-it/scenario_state.json,1,True
liveideabench,xiaomi_mimo-v2.5-pro,openrouter_text_promoted_reset_v1__openrouter_xiaomi_mimo_v2_5_pro,200,244.25,254,0,0.065,0.005,0.0,0.98,0.0,0.0,"{'length': 196, 'stop': 4}",openrouter_text_promoted_reset_v1__openrouter_xiaomi_mimo_v2_5_pro/liveideabench:model=xiaomi_mimo-v2.5-pro/scenario_state.json,0,False
poetmt,xiaomi_mimo-v2.5-pro,openrouter_text_promoted_reset_v1__openrouter_xiaomi_mimo_v2_5_pro,200,437.48,348,130,0.0,0.0,0.005,0.005,0.0,0.0,"{'stop': 199, 'length': 1}",openrouter_text_promoted_reset_v1__openrouter_xiaomi_mimo_v2_5_pro/poetmt:model=xiaomi_mimo-v2.5-pro/scenario_state.json,0,False
rebus_puzzle,mistralai_mistral-medium-3.1,openrouter_mm_promoted_scale_mmext_v1__openrouter_mistralai_mistral_medium_3_1,200,681.925,672,355,0.0,0.0,0.0,0.115,0.0,0.0,"{'length': 23, 'stop': 177}",openrouter_mm_promoted_scale_mmext_v1__openrouter_mistralai_mistral_medium_3_1/rebus_puzzle:model=mistralai_mistral-medium-3.1/scenario_state.json,0,False
ss_gen,mistralai_mistral-large-2411,openrouter_text_promoted_scale_v1__openrouter_mistralai_mistral_large_2411,200,1431.01,1406,982,0.0,0.0,0.0,0.005,0.0,0.0,"{'stop': 199, 'length': 1}",openrouter_text_promoted_scale_v1__openrouter_mistralai_mistral_large_2411/ss_gen:model=mistralai_mistral-large-2411/scenario_state.json,0,False
permpst,mistralai_mistral-small-creative,openrouter_text_promoted_scale_v1__openrouter_mistralai_mistral_small_creative,200,1966.215,1915,771,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 200},openrouter_text_promoted_scale_v1__openrouter_mistralai_mistral_small_creative/permpst:model=mistralai_mistral-small-creative/scenario_state.json,0,False
metaphoric_analogies,mistralai_mistral-large-2411,openrouter_text_promoted_scale_v1__openrouter_mistralai_mistral_large_2411,200,951.945,942,374,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 200},openrouter_text_promoted_scale_v1__openrouter_mistralai_mistral_large_2411/metaphoric_analogies:model=mistralai_mistral-large-2411/scenario_state.json,0,False
ttcw,mistralai_mistral-large-2411,openrouter_text_promoted_scale_v1__openrouter_mistralai_mistral_large_2411,200,1032.62,1106,472,0.0,0.0,0.0,0.71,0.0,0.0,"{'stop': 58, 'length': 142}",openrouter_text_promoted_scale_v1__openrouter_mistralai_mistral_large_2411/ttcw:model=mistralai_mistral-large-2411/scenario_state.json,0,False
cpers,xiaomi_mimo-v2.5-pro,openrouter_text_promoted_reset_v1__openrouter_xiaomi_mimo_v2_5_pro,200,160.79,164,131,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 200},openrouter_text_promoted_reset_v1__openrouter_xiaomi_mimo_v2_5_pro/cpers:model=xiaomi_mimo-v2.5-pro/scenario_state.json,0,False
ttcw,google_gemini-2.5-flash,big_g_google_flash_completion_v1,200,808.205,818,2,0.0,0.05,0.0,0.325,0.0,0.0,"{'stop': 135, 'length': 65}",big_g_google_flash_completion_v1/ttcw:model=google_gemini-2.5-flash/scenario_state.json,0,False
arena_hard_creative,mistralai_mistral-large-2411,openrouter_text_promoted_scale_v1__openrouter_mistralai_mistral_large_2411,200,1215.27,1291,2,0.0,0.005,0.0,0.645,0.0,0.0,"{'stop': 71, 'length': 129}",openrouter_text_promoted_scale_v1__openrouter_mistralai_mistral_large_2411/arena_hard_creative:model=mistralai_mistral-large-2411/scenario_state.json,0,False
ocw_connections,mistralai_mistral-small-creative,openrouter_text_promoted_scale_v1__openrouter_mistralai_mistral_small_creative,200,1260.325,632,380,0.0,0.0,0.0,0.0,0.0,0.0,"{'stop': 199, 'error': 1}",openrouter_text_promoted_scale_v1__openrouter_mistralai_mistral_small_creative/ocw_connections:model=mistralai_mistral-small-creative/scenario_state.json,0,False
metaphoric_analogies,xiaomi_mimo-v2.5-pro,openrouter_text_promoted_reset_v1__openrouter_xiaomi_mimo_v2_5_pro,200,189.085,55,0,0.23,0.005,0.0,0.275,0.0,0.0,"{'stop': 145, 'length': 55}",openrouter_text_promoted_reset_v1__openrouter_xiaomi_mimo_v2_5_pro/metaphoric_analogies:model=xiaomi_mimo-v2.5-pro/scenario_state.json,0,False
grapheval_review_advisor,xiaomi_mimo-v2.5-pro,openrouter_text_promoted_reset_v1__openrouter_xiaomi_mimo_v2_5_pro,200,35.355,32,31,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 200},openrouter_text_promoted_reset_v1__openrouter_xiaomi_mimo_v2_5_pro/grapheval_review_advisor:model=xiaomi_mimo-v2.5-pro/scenario_state.json,0,False
macgyver,xiaomi_mimo-v2.5-pro,openrouter_text_promoted_reset_v1__openrouter_xiaomi_mimo_v2_5_pro,200,262.315,260,0,0.07,0.0,0.0,0.07,0.0,0.0,"{'stop': 186, 'length': 14}",openrouter_text_promoted_reset_v1__openrouter_xiaomi_mimo_v2_5_pro/macgyver:model=xiaomi_mimo-v2.5-pro/scenario_state.json,0,False
hummus,xiaomi_mimo-v2.5-pro,openrouter_text_promoted_reset_v1__openrouter_xiaomi_mimo_v2_5_pro,200,206.93,6,0,0.405,0.135,0.0,0.46,0.0,0.0,"{'length': 92, 'stop': 108}",openrouter_text_promoted_reset_v1__openrouter_xiaomi_mimo_v2_5_pro/hummus:model=xiaomi_mimo-v2.5-pro/scenario_state.json,0,False
alpaca_eval_2,mistralai_mistral-large-2411,openrouter_text_promoted_scale_v1__openrouter_mistralai_mistral_large_2411,200,1837.3,1776,3,0.0,0.005,0.0,0.045,0.0,0.005,"{'stop': 191, 'length': 9}",openrouter_text_promoted_scale_v1__openrouter_mistralai_mistral_large_2411/alpaca_eval_2:model=mistralai_mistral-large-2411/scenario_state.json,0,False
fig_qa,xiaomi_mimo-v2.5-pro,openrouter_text_promoted_reset_v1__openrouter_xiaomi_mimo_v2_5_pro,200,51.55,28,0,0.015,0.21,0.0,0.015,0.0,0.0,"{'stop': 197, 'length': 3}",openrouter_text_promoted_reset_v1__openrouter_xiaomi_mimo_v2_5_pro/fig_qa:model=xiaomi_mimo-v2.5-pro/scenario_state.json,0,False
pollux_creativity,mistralai_mistral-large-2411,openrouter_text_promoted_scale_v1__openrouter_mistralai_mistral_large_2411,200,1077.52,1207,56,0.0,0.0,0.0,0.74,0.0,0.0,"{'stop': 52, 'length': 148}",openrouter_text_promoted_scale_v1__openrouter_mistralai_mistral_large_2411/pollux_creativity:model=mistralai_mistral-large-2411/scenario_state.json,0,False
critics_story,mistralai_mistral-large-2411,openrouter_text_promoted_scale_v1__openrouter_mistralai_mistral_large_2411,200,1740.91,1738,882,0.0,0.0,0.0,0.4,0.0,0.0,"{'stop': 120, 'length': 80}",openrouter_text_promoted_scale_v1__openrouter_mistralai_mistral_large_2411/critics_story:model=mistralai_mistral-large-2411/scenario_state.json,0,False
permpst,x-ai_grok-3-mini-beta,openrouter_text_promoted_scale_v1__openrouter_x_ai_grok_3_mini_beta,200,885.095,878,276,0.0,0.0,0.0,0.0,0.0,0.005,{'stop': 200},openrouter_text_promoted_scale_v1__openrouter_x_ai_grok_3_mini_beta/permpst:model=x-ai_grok-3-mini-beta/scenario_state.json,0,False
creativemath,mistralai_mistral-large-2411,openrouter_text_promoted_scale_v1__openrouter_mistralai_mistral_large_2411,200,1919.71,2040,592,0.0,0.0,0.0,0.1,0.0,0.0,"{'stop': 180, 'length': 20}",openrouter_text_promoted_scale_v1__openrouter_mistralai_mistral_large_2411/creativemath:model=mistralai_mistral-large-2411/scenario_state.json,0,False
graphrag_bench,mistralai_mistral-large-2411,openrouter_text_promoted_scale_v1__openrouter_mistralai_mistral_large_2411,200,1408.085,1384,508,0.0,0.0,0.0,0.125,0.0,0.0,"{'stop': 175, 'length': 25}",openrouter_text_promoted_scale_v1__openrouter_mistralai_mistral_large_2411/graphrag_bench:model=mistralai_mistral-large-2411/scenario_state.json,0,False
twistlist,xiaomi_mimo-v2.5-pro,openrouter_text_promoted_reset_v1__openrouter_xiaomi_mimo_v2_5_pro,200,221.765,111,0,0.01,0.0,0.0,0.05,0.0,0.005,"{'length': 10, 'stop': 190}",openrouter_text_promoted_reset_v1__openrouter_xiaomi_mimo_v2_5_pro/twistlist:model=xiaomi_mimo-v2.5-pro/scenario_state.json,0,False
fann_or_flop,baidu_ernie-4.5-300b-a47b,openrouter_text_promoted_scale_v1__openrouter_baidu_ernie_4_5_300b_a47b,200,2993.05,3003,2016,0.0,0.0,0.0,0.9,0.0,0.0,"{'length': 180, 'stop': 20}",openrouter_text_promoted_scale_v1__openrouter_baidu_ernie_4_5_300b_a47b/fann_or_flop:model=baidu_ernie-4.5-300b-a47b/scenario_state.json,0,False
twistlist,google_gemma-3-27b-it,openrouter_text_promoted_scale_v1__openrouter_google_gemma_3_27b_it,200,710.145,854,103,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 200},openrouter_text_promoted_scale_v1__openrouter_google_gemma_3_27b_it/twistlist:model=google_gemma-3-27b-it/scenario_state.json,0,False
poetmt,baidu_ernie-4.5-300b-a47b,openrouter_text_promoted_scale_v1__openrouter_baidu_ernie_4_5_300b_a47b,200,465.21,369,152,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 200},openrouter_text_promoted_scale_v1__openrouter_baidu_ernie_4_5_300b_a47b/poetmt:model=baidu_ernie-4.5-300b-a47b/scenario_state.json,0,False
llm4biohypogen_gpt35_seen,xiaomi_mimo-v2.5-pro,openrouter_text_promoted_reset_v1__openrouter_xiaomi_mimo_v2_5_pro,200,603.035,596,0,0.03,0.0,0.0,0.05,0.0,0.0,"{'stop': 190, 'length': 10}",openrouter_text_promoted_reset_v1__openrouter_xiaomi_mimo_v2_5_pro/llm4biohypogen_gpt35_seen:model=xiaomi_mimo-v2.5-pro/scenario_state.json,0,False
slang_generation,moonshotai_kimi-k2,openrouter_text_promoted_scale_v1__openrouter_moonshotai_kimi_k2,200,181.05,176,99,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 200},openrouter_text_promoted_scale_v1__openrouter_moonshotai_kimi_k2/slang_generation:model=moonshotai_kimi-k2/scenario_state.json,0,False
scar,moonshotai_kimi-k2,openrouter_text_promoted_scale_v1__openrouter_moonshotai_kimi_k2,200,111.685,96,46,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 200},openrouter_text_promoted_scale_v1__openrouter_moonshotai_kimi_k2/scar:model=moonshotai_kimi-k2/scenario_state.json,0,False
fann_or_flop,x-ai_grok-4.1-fast,topup_text_v1_direct__openrouter_x_ai_grok_4_1_fast,200,2718.75,2749,2002,0.0,0.0,0.0,1.0,0.0,0.0,{'length': 200},topup_text_v1_direct__openrouter_x_ai_grok_4_1_fast/fann_or_flop:model=x-ai_grok-4.1-fast/scenario_state.json,0,False
speak_to_structure,moonshotai_kimi-k2,openrouter_text_promoted_scale_v1__openrouter_moonshotai_kimi_k2,200,65.37,52,12,0.0,0.055,0.0,0.01,0.0,0.095,"{'stop': 198, 'length': 2}",openrouter_text_promoted_scale_v1__openrouter_moonshotai_kimi_k2/speak_to_structure:model=moonshotai_kimi-k2/scenario_state.json,0,False
macgyver,moonshotai_kimi-k2,openrouter_text_promoted_scale_v1__openrouter_moonshotai_kimi_k2,200,262.275,243,100,0.0,0.0,0.0,0.005,0.0,0.005,"{'stop': 199, 'length': 1}",openrouter_text_promoted_scale_v1__openrouter_moonshotai_kimi_k2/macgyver:model=moonshotai_kimi-k2/scenario_state.json,0,False
analobench,moonshotai_kimi-k2,openrouter_text_promoted_scale_v1__openrouter_moonshotai_kimi_k2,200,1.23,1,1,0.0,0.995,0.0,0.0,1.0,0.0,{'None': 200},openrouter_text_promoted_scale_v1__openrouter_moonshotai_kimi_k2/analobench:model=moonshotai_kimi-k2/scenario_state.json,2,True
crowdcounter,moonshotai_kimi-k2,openrouter_text_promoted_scale_v1__openrouter_moonshotai_kimi_k2,200,159.2,152,43,0.0,0.0,0.0,0.0,1.0,0.0,{'None': 200},openrouter_text_promoted_scale_v1__openrouter_moonshotai_kimi_k2/crowdcounter:model=moonshotai_kimi-k2/scenario_state.json,1,True
proparalogy,moonshotai_kimi-k2,openrouter_text_promoted_scale_v1__openrouter_moonshotai_kimi_k2,200,1.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,{'stop': 200},openrouter_text_promoted_scale_v1__openrouter_moonshotai_kimi_k2/proparalogy:model=moonshotai_kimi-k2/scenario_state.json,1,True
nyt_connections,google_gemma-3-27b-it,openrouter_text_promoted_scale_v1__openrouter_google_gemma_3_27b_it,200,110.85,110,72,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 200},openrouter_text_promoted_scale_v1__openrouter_google_gemma_3_27b_it/nyt_connections:model=google_gemma-3-27b-it/scenario_state.json,0,False
fig_qa,moonshotai_kimi-k2,openrouter_text_promoted_scale_v1__openrouter_moonshotai_kimi_k2,200,37.25,28,9,0.0,0.2,0.0,0.0,0.0,0.0,{'stop': 200},openrouter_text_promoted_scale_v1__openrouter_moonshotai_kimi_k2/fig_qa:model=moonshotai_kimi-k2/scenario_state.json,0,False
hummus,qwen_qwen3-vl-8b-thinking,openrouter_mm_promoted_scale_textcore_v1__openrouter_qwen_qwen3_vl_8b_thinking,200,721.625,744,5,0.0,0.085,0.0,0.0,0.0,0.0,{'stop': 200},openrouter_mm_promoted_scale_textcore_v1__openrouter_qwen_qwen3_vl_8b_thinking/hummus:model=qwen_qwen3-vl-8b-thinking/scenario_state.json,0,False
newyorker_humor,moonshotai_kimi-k2,openrouter_text_promoted_scale_v1__openrouter_moonshotai_kimi_k2,200,1.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,{'stop': 200},openrouter_text_promoted_scale_v1__openrouter_moonshotai_kimi_k2/newyorker_humor:model=moonshotai_kimi-k2/scenario_state.json,1,True
cpers,moonshotai_kimi-k2,openrouter_text_promoted_scale_v1__openrouter_moonshotai_kimi_k2,200,86.86,92,67,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 200},openrouter_text_promoted_scale_v1__openrouter_moonshotai_kimi_k2/cpers:model=moonshotai_kimi-k2/scenario_state.json,0,False
meta4xnli,moonshotai_kimi-k2-0905,openrouter_text_promoted_scale_v1__openrouter_moonshotai_kimi_k2_0905,200,11.02,10,1,0.0,0.995,0.0,0.0,0.0,0.0,{'stop': 200},openrouter_text_promoted_scale_v1__openrouter_moonshotai_kimi_k2_0905/meta4xnli:model=moonshotai_kimi-k2-0905/scenario_state.json,1,True
fig_qa,qwen_qwen2.5-vl-72b-instruct,openrouter_mm_promoted_scale_textcore_v1__openrouter_qwen_qwen2_5_vl_72b_instruct,200,74.98,29,13,0.0,0.075,0.0,0.0,0.0,0.0,{'stop': 200},openrouter_mm_promoted_scale_textcore_v1__openrouter_qwen_qwen2_5_vl_72b_instruct/fig_qa:model=qwen_qwen2.5-vl-72b-instruct/scenario_state.json,0,False
liveideabench,moonshotai_kimi-k2,openrouter_text_promoted_scale_v1__openrouter_moonshotai_kimi_k2,200,481.585,470,193,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 200},openrouter_text_promoted_scale_v1__openrouter_moonshotai_kimi_k2/liveideabench:model=moonshotai_kimi-k2/scenario_state.json,0,False
arn,moonshotai_kimi-k2,openrouter_text_promoted_scale_v1__openrouter_moonshotai_kimi_k2,200,268.695,279,161,0.0,0.0,0.0,0.4,0.0,0.0,"{'length': 80, 'stop': 120}",openrouter_text_promoted_scale_v1__openrouter_moonshotai_kimi_k2/arn:model=moonshotai_kimi-k2/scenario_state.json,0,False
infochartqa,bytedance-seed_seed-2.0-mini,openrouter_mm_promoted_scale_mmext_v1__openrouter_bytedance_seed_seed_2_0_mini,200,23.49,4,0,0.015,0.75,0.01,0.0,1.0,0.005,{'None': 200},openrouter_mm_promoted_scale_mmext_v1__openrouter_bytedance_seed_seed_2_0_mini/infochartqa:model=bytedance-seed_seed-2.0-mini/scenario_state.json,1,True
grapheval_review_advisor,moonshotai_kimi-k2,openrouter_text_promoted_scale_v1__openrouter_moonshotai_kimi_k2,200,34.695,32,31,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 200},openrouter_text_promoted_scale_v1__openrouter_moonshotai_kimi_k2/grapheval_review_advisor:model=moonshotai_kimi-k2/scenario_state.json,0,False
chinese_homophonic_puns,moonshotai_kimi-k2,openrouter_text_promoted_scale_v1__openrouter_moonshotai_kimi_k2,200,2.78,3,1,0.0,1.0,0.0,0.0,1.0,0.0,{'None': 200},openrouter_text_promoted_scale_v1__openrouter_moonshotai_kimi_k2/chinese_homophonic_puns:model=moonshotai_kimi-k2/scenario_state.json,2,True
ocw,moonshotai_kimi-k2,openrouter_text_promoted_scale_v1__openrouter_moonshotai_kimi_k2,200,131.75,129,75,0.0,0.0,0.0,0.005,0.0,0.0,"{'stop': 199, 'length': 1}",openrouter_text_promoted_scale_v1__openrouter_moonshotai_kimi_k2/ocw:model=moonshotai_kimi-k2/scenario_state.json,0,False
fann_or_flop,mistralai_mistral-large-2411,openrouter_text_promoted_scale_v1__openrouter_mistralai_mistral_large_2411,200,1804.455,1803,1745,0.0,0.0,0.0,1.0,0.0,0.0,{'length': 200},openrouter_text_promoted_scale_v1__openrouter_mistralai_mistral_large_2411/fann_or_flop:model=mistralai_mistral-large-2411/scenario_state.json,0,False
yesbut,bytedance-seed_seed-2.0-mini,openrouter_mm_promoted_scale_mmext_v1__openrouter_bytedance_seed_seed_2_0_mini,200,517.29,552,0,0.01,0.0,0.0,0.0,1.0,0.0,{'None': 200},openrouter_mm_promoted_scale_mmext_v1__openrouter_bytedance_seed_seed_2_0_mini/yesbut:model=bytedance-seed_seed-2.0-mini/scenario_state.json,1,True
graphrag_bench,xiaomi_mimo-v2.5-pro,openrouter_text_promoted_reset_v1__openrouter_xiaomi_mimo_v2_5_pro,200,1204.14,1249,266,0.0,0.0,0.0,0.555,0.0,0.0,"{'stop': 89, 'length': 111}",openrouter_text_promoted_reset_v1__openrouter_xiaomi_mimo_v2_5_pro/graphrag_bench:model=xiaomi_mimo-v2.5-pro/scenario_state.json,0,False
